Male,India,24,Employed full-time,,,Yes,,Software Developer/Software Engineer,Poorly,Employed by company that makes advanced analytic software,Spark / MLlib,Deep learning,Python,"Dataset aggregator/platform (i.e. Socrata/Kaggle Datasets/data.world/etc.),GitHub,I collect my own data (e.g. web-scraping),University/Non-profit research group websites","Arxiv,Blogs,Kaggle,Official documentation,Online courses,Personal Projects,Stack Overflow Q&A,Textbook,YouTube Videos",Very useful,Very useful,,,,,Very useful,,,Very useful,Very useful,Very useful,,Very useful,Very useful,,,Very useful,"FastML Blog,KDnuggets Blog,Siraj Raval YouTube Channel",,,,,,,,,,,,,,,,,,,Sort of (Explain more),Bachelor's degree,Engineering (non-computer focused),Less than a year,Software Developer/Software Engineer,"Online courses (coursera, udemy, edx, etc.)",20,50,20,5,5,0,"Natural Language Processing,Supervised Machine Learning (Tabular Data),Unsupervised Learning","Decision Trees - Gradient Boosted Machines,Decision Trees - Random Forests,Logistic Regression,Support Vector Machines (SVMs)",A bachelor's degree,Mix of fields,"1,000 to 4,999 employees",Increased slightly,1-2 years,A career fair or on-campus recruiting event,Somewhat important,Build prototypes to explore applying machine learning to new areas,"Basic laptop (Macbook),GPU accelerated Workstation,Laptop + Cloud service (AWS, Azure, GCE ...)","Image data,Text data,Relational data",Sometimes,1GB,"Decision Trees,Ensemble Methods,Gradient Boosted Machines,Random Forests,Regression/Logistic Regression,SVMs","Amazon Web services,Jupyter notebooks,MATLAB/Octave,Microsoft SQL Server Data Mining,Python,R,SQL,Tableau,Unix shell / awk",,Sometimes,,,,,,,,,,,,,,,Most of the time,,,,Rarely,,,,Most of the time,,,,,,Most of the time,,Most of the time,,,,,,,,,Most of the time,,,Rarely,,,Rarely,,,,"Cross-Validation,Data Visualization,Decision Trees,Ensemble Methods,kNN and Other Clustering,Logistic Regression,Naive Bayes,Natural Language Processing,PCA and Dimensionality Reduction,Random Forests,SVMs",,,,,,Most of the time,Often,Most of the time,Most of the time,,,,,Sometimes,,Sometimes,,Sometimes,Sometimes,,Sometimes,,Most of the time,,,,,Often,,,,,,60,10,10,10,10,0,Enough to explain the algorithm to someone non-technical,I prefer not to say,,,,,,,Often,,,,,,,,,,,,,,,,10-25% of projects,Entirely external,,,,"Document-oriented (e.g. MongoDB/Elasticsearch),Row-oriented relational (e.g. MySQL/Microsoft SQL Server)","Email,Share Drive/SharePoint",,"Generic non-cloud file sharing software (Email/Shared Server/etc.),Git",Rarely,100000,INR,I was not employed 3 years ago,5,,,,,,,,,,,,,,,,,,
Female,Argentina,40,Employed full-time,,,Yes,,DBA/Database Engineer,Fine,Employed by government,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,Professional degree,,More than 10 years,Programmer,Self-taught,90,0,10,0,0,0,,,High school,Government,500 to 999 employees,Decreased slightly,More than 10 years,"A friend, family member, or former colleague told me",Somewhat important,"Build and/or run the data infrastructure that your business uses for storing, analyzing, and operationalizing data",Traditional Workstation,Relational data,Sometimes,10GB,,SQL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Most of the time,,,,,,,,,,"Text Analytics,Time Series Analysis",,,,,,,,,,,,,,,,,,,,,,,,,,,,,Often,Most of the time,,,,0,50,40,10,0,0,Enough to tune the parameters properly,"Company politics / Lack of management/financial support for a data science team,Dirty data",Often,,,,Often,,,,,,,,,,,,,,,,,,Less than 10% of projects,More internal than external,IT Department,,,Row-oriented relational (e.g. MySQL/Microsoft SQL Server),I don't typically share data,,Generic cloud file sharing software (Dropbox/Box/etc.),Rarely,,,,,,,,,,,,,,,,,,,,,,
Male,Argentina,37,"Independent contractor, freelancer, or self-employed",,,No,Yes,Programmer,Perfectly,Employed by a company that doesn't perform advanced analytics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,Some college/university study without earning a bachelor's degree,"Information technology, networking, or system administration",I don't write code to analyze data,"Programmer,Software Developer/Software Engineer","Online courses (coursera, udemy, edx, etc.)",50,50,0,0,0,0,Other (please specify; separate by semi-colon),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Male,Japan,52,Employed full-time,,,Yes,,Scientist/Researcher,Fine,Employed by a company that doesn't perform advanced analytics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,Bachelor's degree,Mathematics or statistics,More than 10 years,"Computer Scientist,Researcher,Software Developer/Software Engineer",Self-taught,40,40,0,0,0,20,"Natural Language Processing,Time Series","Decision Trees - Random Forests,Ensemble Methods,Neural Networks - RNNs,Support Vector Machines (SVMs)",A bachelor's degree,Manufacturing,100 to 499 employees,Increased slightly,3-5 years,An external recruiter or headhunter,Somewhat important,Build prototypes to explore applying machine learning to new areas,"Basic laptop (Macbook),GPU accelerated Workstation","Video data,Text data",Don't know,,Neural Networks,TensorFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sometimes,,,,,,"Ensemble Methods,Neural Networks,Time Series Analysis",,,,,,,,,Sometimes,,,,,,,,,,,Sometimes,,,,,,,,,,Sometimes,,,,20,20,20,20,20,0,Enough to explain the algorithm to someone non-technical,Company politics / Lack of management/financial support for a data science team,Rarely,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Male,United States,62,Employed full-time,,,Yes,,Computer Scientist,Fine,Employed by college or university,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sort of (Explain more),Doctoral degree,Computer Science,More than 10 years,Software Developer/Software Engineer,University courses,50,0,0,50,0,0,"Supervised Machine Learning (Tabular Data),Unsupervised Learning","Bayesian Techniques,Decision Trees - Gradient Boosted Machines,Decision Trees - Random Forests,Logistic Regression,Neural Networks - CNNs",High school,Academic,500 to 999 employees,Increased slightly,3-5 years,"A friend, family member, or former colleague told me",Very important,Other,"Basic laptop (Macbook),Gaming Laptop (Laptop + CUDA capable GPU),GPU accelerated Workstation,Laptop or Workstation and local IT supported servers,Laptop or Workstation and private datacenters","Image data,Text data,Relational data",Rarely,1MB,"Bayesian Techniques,CNNs,Decision Trees,Ensemble Methods,Neural Networks,Random Forests","C/C++,Hadoop/Hive/Pig,Java,KNIME (free version),Python,RapidMiner (free version),SQL,Other",,,,Sometimes,,,,,Sometimes,,,,,,Often,,,,Sometimes,,,,,,,,,,,,Most of the time,,,,Sometimes,,,,,,,Sometimes,,,,,,,Most of the time,,,"Bayesian Techniques,CNNs,Cross-Validation,Data Visualization,Decision Trees,Ensemble Methods,Logistic Regression,Naive Bayes,Neural Networks,Random Forests",,,Often,Sometimes,,Often,Often,Often,Often,,,,,,,Sometimes,,Often,,Sometimes,,,Often,,,,,,,,,,,30,30,10,10,20,0,Enough to explain the algorithm to someone non-technical,Organization is small and cannot afford a data science team,,,,,,,,,,,,,,,,Sometimes,,,,,,,26-50% of projects,Approximately half internal and half external,Other,,,"Flat files not in a database or cache (e.g. CSV, JSON, XML, PNG, MPG),Graph (e.g. GraphBase/Neo4j),Row-oriented relational (e.g. MySQL/Microsoft SQL Server)","Share Drive/SharePoint,Other",local repository,"Git,Subversion",,,,I do not want to share information about my salary/compensation,8,,,,,,,,,,,,,,,,,,
Female,Greece,22,"Not employed, but looking for work",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,Master's degree,,,,,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Male,Chile,28,Employed full-time,,,Yes,,Business Analyst,Perfectly,Employed by company that makes advanced analytic software,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Professional degree,,1 to 2 years,"Business Analyst,Predictive Modeler",Self-taught,20,10,50,5,15,0,Time Series,"Bayesian Techniques,Logistic Regression",A professional degree,Financial,I prefer not to answer,Stayed the same,Don't know,"A friend, family member, or former colleague told me",Somewhat important,Analyze and understand data to influence product or business decisions,Workstation + Cloud service,Text data,Sometimes,100MB,"Bayesian Techniques,Markov Logic Networks","Java,Jupyter notebooks,Python,R,SAS Base,SQL,Tableau",,,,,,,,,,,,,,,Often,,Often,,,,,,,,,,,,,,Often,,Often,,,,,Often,,,,Often,,,Often,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Male,Taiwan,20,I prefer not to say,Yes,"Yes, I'm focused on learning mostly data science skills",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Bachelor's degree,I never declared a major,,I haven't started working yet,University courses,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Female,Philippines,37,Employed full-time,,,Yes,,Programmer,Fine,Employed by college or university,IBM Watson / Waton Analytics,Social Network Analysis,C/C++/C#,Google Search,"Blogs,College/University,Friends network,YouTube Videos",,Somewhat useful,Somewhat useful,,,Somewhat useful,,,,,,,,,,,,Somewhat useful,,,,,,,,,,,,,,,,,,,,Yes,Doctoral degree,Computer Science,More than 10 years,"Programmer,Researcher,Software Developer/Software Engineer",University courses,30,0,40,30,0,0,"Supervised Machine Learning (Tabular Data),Unsupervised Learning","Decision Trees - Gradient Boosted Machines,Decision Trees - Random Forests,Logistic Regression",A master's degree,Academic,500 to 999 employees,Increased slightly,Don't know,"A friend, family member, or former colleague told me",Very important,Research that advances the state of the art of machine learning,"Basic laptop (Macbook),Laptop or Workstation and private datacenters,Traditional Workstation",Relational data,,10MB,Decision Trees,SQL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Often,,,,,,,,,,"Decision Trees,Logistic Regression,Text Analytics",,,,,,,,Sometimes,,,,,,,,Sometimes,,,,,,,,,,,,,Sometimes,,,,,0,0,0,50,50,0,Enough to run the code / standard library,"I prefer not to say,Maintaining responsible expectations about the potential impact of data science projects,Team using multiple ad-hoc development environments such as Python/R/Java/etc.",,,,,,,Most of the time,,,,,,,Most of the time,,,,,Most of the time,,,,Less than 10% of projects,Entirely internal,Standalone Team,no more,none,Row-oriented relational (e.g. MySQL/Microsoft SQL Server),Share Drive/SharePoint,,"Generic cloud file sharing software (Dropbox/Box/etc.),Generic non-cloud file sharing software (Email/Shared Server/etc.)",Most of the time,25000,PHP,Has increased between 6% and 19%,5,,,,,,,,,,,,,,,,,,
Male,Japan,44,Employed full-time,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Male,South Korea,44,Employed full-time,,,No,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Male,India,23,"Not employed, but looking for work",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,Bachelor's degree,Other,Less than a year,Data Scientist,Other,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Male,France,23,Employed full-time,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Female,India,19,"Not employed, and not looking for work",Yes,"Yes, I'm focused on learning mostly data science skills",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,Bachelor's degree,,,,,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Male,Poland,25,Employed full-time,,,Yes,,Data Analyst,Poorly,Employed by professional services/consulting firm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Master's degree,Computer Science,1 to 2 years,Data Scientist,University courses,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Male,United States,47,Employed full-time,,,Yes,,Engineer,Fine,Employed by a company that performs advanced analytics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sort of (Explain more),Bachelor's degree,Physics,More than 10 years,Engineer,"Online courses (coursera, udemy, edx, etc.)",80,10,8,0,2,0,Computer Vision,Neural Networks - CNNs,"Some college/university study, no bachelor's degree",Military/Security,10 to 19 employees,Increased slightly,1-2 years,"A friend, family member, or former colleague told me",Not very important,Build prototypes to explore applying machine learning to new areas,GPU accelerated Workstation,Video data,Sometimes,1GB,"CNNs,Neural Networks","C/C++,Jupyter notebooks,Python,TensorFlow,Unix shell / awk",,,,Sometimes,,,,,,,,,,,,,Often,,,,,,,,,,,,,,Most of the time,,,,,,,,,,,,,,,Most of the time,,Most of the time,,,,"CNNs,Cross-Validation,Data Visualization,Neural Networks,Segmentation",,,,Most of the time,,Most of the time,Most of the time,,,,,,,,,,,,,Most of the time,,,,,,Often,,,,,,,,65,20,10,5,0,0,Enough to explain the algorithm to someone non-technical,"Did not instrument data useful for scientific analysis and decision-making,Organization is small and cannot afford a data science team,The lack of a clear question to be answering or a clear direction to go in with the available data,Unavailability of/difficult access to data",,,Often,,,,,,,,,,,,,Often,,,,Often,Often,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Male,United States,47,Employed full-time,,,Yes,,Predictive Modeler,Fine,Employed by a company that doesn't perform advanced analytics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Doctoral degree,Physics,More than 10 years,"Data Scientist,Researcher",Self-taught,100,0,0,0,0,0,"Natural Language Processing,Outlier detection (e.g. Fraud detection),Supervised Machine Learning (Tabular Data),Time Series","Bayesian Techniques,Decision Trees - Random Forests,Ensemble Methods,Hidden Markov Models HMMs,Logistic Regression,Support Vector Machines (SVMs)",A master's degree,Financial,"10,000 or more employees",Increased slightly,More than 10 years,An external recruiter or headhunter,Very important,Analyze and understand data to influence product or business decisions,"Basic laptop (Macbook),Laptop + Cloud service (AWS, Azure, GCE ...),Laptop or Workstation and private datacenters,Workstation + Cloud service","Relational data,Other",Most of the time,,"Bayesian Techniques,Decision Trees,Ensemble Methods,HMMs,Neural Networks,Random Forests,Regression/Logistic Regression","C/C++,DataRobot,Java,Mathematica,Microsoft SQL Server Data Mining,NoSQL,Perl,Python,QlikView,R,SQL,Unix shell / awk",,,,Rarely,,Rarely,,,,,,,,,Rarely,,,,,Often,,,,,Rarely,,Rarely,,,Sometimes,Most of the time,Rarely,Most of the time,,,,,,,,,Most of the time,,,,,,Most of the time,,,,"A/B Testing,Cross-Validation,Data Visualization,Decision Trees,Ensemble Methods,HMMs,kNN and Other Clustering,Logistic Regression,Naive Bayes,Natural Language Processing,Neural Networks,PCA and Dimensionality Reduction,Random Forests,Segmentation,Simulation,SVMs,Time Series Analysis",Rarely,,,,,Sometimes,Most of the time,Often,Often,,,,Often,Often,,Most of the time,,Often,Sometimes,Sometimes,Often,,Most of the time,,,Often,Most of the time,Sometimes,,Most of the time,,,,30,30,5,5,30,0,"Enough to code it again from scratch, albeit it may run slowly","Company politics / Lack of management/financial support for a data science team,Data Science results not used by business decision makers,Did not instrument data useful for scientific analysis and decision-making,Dirty data,Explaining data science to others,Lack of data science talent in the organization,Maintaining responsible expectations about the potential impact of data science projects,Need to coordinate with IT,Privacy issues,Team using multiple ad-hoc development environments such as Python/R/Java/etc.,Unavailability of/difficult access to data",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Male,Australia,33,Employed full-time,,,Yes,,Data Scientist,Fine,Employed by professional services/consulting firm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bachelor's degree,Computer Science,More than 10 years,"Machine Learning Engineer,Programmer,Software Developer/Software Engineer","Online courses (coursera, udemy, edx, etc.)",30,30,10,0,30,0,"Natural Language Processing,Outlier detection (e.g. Fraud detection),Recommendation Engines,Supervised Machine Learning (Tabular Data),Survival Analysis,Time Series,Unsupervised Learning","Decision Trees - Gradient Boosted Machines,Decision Trees - Random Forests,Ensemble Methods,Hidden Markov Models HMMs,Logistic Regression,Markov Logic Networks,Neural Networks - CNNs,Neural Networks - GANs,Neural Networks - RNNs,Support Vector Machines (SVMs)",High school,Financial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Male,India,31,"Independent contractor, freelancer, or self-employed",,,No,Yes,Business Analyst,Fine,Self-employed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,Bachelor's degree,Engineering (non-computer focused),I don't write code to analyze data,"Business Analyst,Data Analyst,Engineer",Self-taught,80,0,20,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,NA,Employed full-time,,,Yes,,Data Miner,Poorly,Employed by a company that performs advanced analytics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,I did not complete any formal education past high school,,Less than a year,,,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Female,Germany,27,Employed full-time,,,No,Yes,Programmer,Fine,Employed by company that makes advanced analytic software,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,Master's degree,Computer Science,1 to 2 years,Programmer,"Online courses (coursera, udemy, edx, etc.)",0,80,0,20,0,0,Natural Language Processing,Hidden Markov Models HMMs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Male,India,22,"Not employed, but looking for work",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,Some college/university study without earning a bachelor's degree,,,,,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Male,Mexico,43,Employed full-time,,,Yes,,Data Scientist,Fine,Employed by professional services/consulting firm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Master's degree,Computer Science,More than 10 years,"Business Analyst,Data Analyst,Data Miner,Data Scientist,Researcher",University courses,20,20,20,30,10,0,"Outlier detection (e.g. Fraud detection),Reinforcement learning,Supervised Machine Learning (Tabular Data),Time Series,Unsupervised Learning","Decision Trees - Gradient Boosted Machines,Decision Trees - Random Forests,Ensemble Methods,Evolutionary Approaches,Gradient Boosting,Hidden Markov Models HMMs,Logistic Regression,Markov Logic Networks,Neural Networks - CNNs,Neural Networks - RNNs,Support Vector Machines (SVMs)","Some college/university study, no bachelor's degree",Technology,Fewer than 10 employees,Increased slightly,1-2 years,"A friend, family member, or former colleague told me",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Female,Canada,27,Employed full-time,,,Yes,,Business Analyst,Fine,Employed by a company that doesn't perform advanced analytics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,Master's degree,Mathematics or statistics,3 to 5 years,"Business Analyst,Data Analyst,Statistician","Online courses (coursera, udemy, edx, etc.)",30,70,0,0,0,0,Time Series,"Bayesian Techniques,Logistic Regression",A doctoral degree,Financial,"10,000 or more employees",Increased slightly,1-2 years,"A friend, family member, or former colleague told me",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Male,Brazil,27,Employed full-time,,,No,Yes,Software Developer/Software Engineer,Perfectly,Employed by professional services/consulting firm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,Master's degree,Computer Science,Less than a year,"Computer Scientist,Programmer,Software Developer/Software Engineer",Self-taught,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Male,Brazil,21,Employed full-time,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Male,United States,29,Employed full-time,,,Yes,,Scientist/Researcher,Poorly,Employed by college or university,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sort of (Explain more),Doctoral degree,Physics,6 to 10 years,"Researcher,Software Developer/Software Engineer",Self-taught,80,20,0,0,0,0,"Machine Translation,Natural Language Processing,Recommendation Engines,Reinforcement learning,Supervised Machine Learning (Tabular Data),Unsupervised Learning","Decision Trees - Gradient Boosted Machines,Decision Trees - Random Forests,Gradient Boosting,Logistic Regression,Neural Networks - CNNs,Neural Networks - GANs,Neural Networks - RNNs",A bachelor's degree,Academic,"5,000 to 9,999 employees",Stayed the same,Less than one year,Some other way,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Male,Other,23,"Independent contractor, freelancer, or self-employed",,,Yes,,Scientist/Researcher,Perfectly,Self-employed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Bachelor's degree,Computer Science,3 to 5 years,"Data Analyst,Data Miner,Data Scientist,Machine Learning Engineer,Software Developer/Software Engineer","Online courses (coursera, udemy, edx, etc.)",50,20,10,10,10,0,"Computer Vision,Natural Language Processing,Supervised Machine Learning (Tabular Data),Unsupervised Learning","Decision Trees - Gradient Boosted Machines,Decision Trees - Random Forests,Gradient Boosting,Logistic Regression,Neural Networks - CNNs",A doctoral degree,Academic,,,,,Important,,Gaming Laptop (Laptop + CUDA capable GPU),"Image data,Text data",Sometimes,1GB,"CNNs,Decision Trees,GANs,Gradient Boosted Machines,HMMs,Markov Logic Networks,Neural Networks,Regression/Logistic Regression,RNNs,SVMs","C/C++,Microsoft Excel Data Mining,Oracle Data Mining/ Oracle R Enterprise,Python,R",,,,Sometimes,,,,,,,,,,,,,,,,,,,Often,,,,,Sometimes,,,Most of the time,,Most of the time,,,,,,,,,,,,,,,,,,,"CNNs,Data Visualization,Logistic Regression,Naive Bayes,Natural Language Processing,Neural Networks,PCA and Dimensionality Reduction,RNNs",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
